"891-01-7034","B","Mandalay","Normal","Female","Electronic accessories",74.71,6,22.41,470.67,"2019-01-01","2025-03-22 19:07:00","Cash",448.26,4.7619047,22.41,6.7
"891-01-7034","B","Mandalay","Normal","Female","Electronic accessories",74.71,6,22.41,470.67,"2019-01-01","2025-03-22 19:07:00","Cash",448.26,4.7619047,22.41,6.7
"770-42-8960","B","Mandalay","Normal","Male","Food and beverages",21.12,8,8.44,177.4,"2019-01-01","2025-03-22 19:31:00","Cash",168.96,4.7619047,8.44,6.3
"770-42-8960","B","Mandalay","Normal","Male","Food and beverages",21.12,8,8.44,177.4,"2019-01-01","2025-03-22 19:31:00","Cash",168.96,4.7619047,8.44,6.3
"493-65-6248","C","Naypyitaw","Member","Female","Sports and travel",36.98,10,18.49,388.29,"2019-01-01","2025-03-22 19:48:00","Credit card",369.8,4.7619047,18.49,7
"493-65-6248","C","Naypyitaw","Member","Female","Sports and travel",36.98,10,18.49,388.29,"2019-01-01","2025-03-22 19:48:00","Credit card",369.8,4.7619047,18.49,7
"182-52-7000","A","Yangon","Member","Female","Sports and travel",27.04,4,5.4,113.56,"2019-01-01","2025-03-22 20:26:00","Ewallet",108.16,4.7619047,5.4,6.9
"182-52-7000","A","Yangon","Member","Female","Sports and travel",27.04,4,5.4,113.56,"2019-01-01","2025-03-22 20:26:00","Ewallet",108.16,4.7619047,5.4,6.9
"244-08-0162","B","Mandalay","Normal","Female","Health and beauty",34.21,10,17.1,359.2,"2019-01-02","2025-03-16 13:00:00","Cash",342.1,4.7619047,17.1,5.1
"244-08-0162","B","Mandalay","Normal","Female","Health and beauty",34.21,10,17.1,359.2,"2019-01-02","2025-03-16 13:00:00","Cash",342.1,4.7619047,17.1,5.1
"244-08-0162","B","Mandalay","Normal","Female","Health and beauty",34.21,10,17.1,359.2,"2019-01-02","2025-03-16 13:00:00","Cash",342.1,4.7619047,17.1,5.1
"244-08-0162","B","Mandalay","Normal","Female","Health and beauty",34.21,10,17.1,359.2,"2019-01-02","2025-03-16 13:00:00","Cash",342.1,4.7619047,17.1,5.1
"244-08-0162","B","Mandalay","Normal","Female","Health and beauty",34.21,10,17.1,359.2,"2019-01-02","2025-03-16 13:00:00","Cash",342.1,4.7619047,17.1,5.1
"244-08-0162","B","Mandalay","Normal","Female","Health and beauty",34.21,10,17.1,359.2,"2019-01-02","2025-03-16 13:00:00","Cash",342.1,4.7619047,17.1,5.1
"198-84-7132","B","Mandalay","Member","Male","Fashion accessories",40.61,9,18.27,383.76,"2019-01-02","2025-03-16 13:40:00","Cash",365.49,4.7619047,18.27,7
"198-84-7132","B","Mandalay","Member","Male","Fashion accessories",40.61,9,18.27,383.76,"2019-01-02","2025-03-16 13:40:00","Cash",365.49,4.7619047,18.27,7
"198-84-7132","B","Mandalay","Member","Male","Fashion accessories",40.61,9,18.27,383.76,"2019-01-02","2025-03-16 13:40:00","Cash",365.49,4.7619047,18.27,7
"198-84-7132","B","Mandalay","Member","Male","Fashion accessories",40.61,9,18.27,383.76,"2019-01-02","2025-03-16 13:40:00","Cash",365.49,4.7619047,18.27,7
"198-84-7132","B","Mandalay","Member","Male","Fashion accessories",40.61,9,18.27,383.76,"2019-01-02","2025-03-16 13:40:00","Cash",365.49,4.7619047,18.27,7
"198-84-7132","B","Mandalay","Member","Male","Fashion accessories",40.61,9,18.27,383.76,"2019-01-02","2025-03-16 13:40:00","Cash",365.49,4.7619047,18.27,7
"712-39-0363","A","Yangon","Member","Male","Food and beverages",41.66,6,12.49,262.45,"2019-01-02","2025-03-16 15:24:00","Ewallet",249.96,4.7619047,12.49,5.6
"712-39-0363","A","Yangon","Member","Male","Food and beverages",41.66,6,12.49,262.45,"2019-01-02","2025-03-16 15:24:00","Ewallet",249.96,4.7619047,12.49,5.6
"712-39-0363","A","Yangon","Member","Male","Food and beverages",41.66,6,12.49,262.45,"2019-01-02","2025-03-16 15:24:00","Ewallet",249.96,4.7619047,12.49,5.6
"712-39-0363","A","Yangon","Member","Male","Food and beverages",41.66,6,12.49,262.45,"2019-01-02","2025-03-16 15:24:00","Ewallet",249.96,4.7619047,12.49,5.6
"712-39-0363","A","Yangon","Member","Male","Food and beverages",41.66,6,12.49,262.45,"2019-01-02","2025-03-16 15:24:00","Ewallet",249.96,4.7619047,12.49,5.6
"712-39-0363","A","Yangon","Member","Male","Food and beverages",41.66,6,12.49,262.45,"2019-01-02","2025-03-16 15:24:00","Ewallet",249.96,4.7619047,12.49,5.6
"345-68-9016","C","Naypyitaw","Member","Female","Sports and travel",31.67,8,12.66,266.02,"2019-01-02","2025-03-16 16:19:00","Credit card",253.36,4.7619047,12.66,5.6
"345-68-9016","C","Naypyitaw","Member","Female","Sports and travel",31.67,8,12.66,266.02,"2019-01-02","2025-03-16 16:19:00","Credit card",253.36,4.7619047,12.66,5.6
"345-68-9016","C","Naypyitaw","Member","Female","Sports and travel",31.67,8,12.66,266.02,"2019-01-02","2025-03-16 16:19:00","Credit card",253.36,4.7619047,12.66,5.6
"345-68-9016","C","Naypyitaw","Member","Female","Sports and travel",31.67,8,12.66,266.02,"2019-01-02","2025-03-16 16:19:00","Credit card",253.36,4.7619047,12.66,5.6
"345-68-9016","C","Naypyitaw","Member","Female","Sports and travel",31.67,8,12.66,266.02,"2019-01-02","2025-03-16 16:19:00","Credit card",253.36,4.7619047,12.66,5.6
"345-68-9016","C","Naypyitaw","Member","Female","Sports and travel",31.67,8,12.66,266.02,"2019-01-02","2025-03-16 16:19:00","Credit card",253.36,4.7619047,12.66,5.6
"504-35-8843","A","Yangon","Normal","Male","Sports and travel",42.47,1,2.12,44.59,"2019-01-02","2025-03-16 16:57:00","Cash",42.47,4.7619047,2.12,5.7
"504-35-8843","A","Yangon","Normal","Male","Sports and travel",42.47,1,2.12,44.59,"2019-01-02","2025-03-16 16:57:00","Cash",42.47,4.7619047,2.12,5.7
"504-35-8843","A","Yangon","Normal","Male","Sports and travel",42.47,1,2.12,44.59,"2019-01-02","2025-03-16 16:57:00","Cash",42.47,4.7619047,2.12,5.7
"504-35-8843","A","Yangon","Normal","Male","Sports and travel",42.47,1,2.12,44.59,"2019-01-02","2025-03-16 16:57:00","Cash",42.47,4.7619047,2.12,5.7
"504-35-8843","A","Yangon","Normal","Male","Sports and travel",42.47,1,2.12,44.59,"2019-01-02","2025-03-16 16:57:00","Cash",42.47,4.7619047,2.12,5.7
"504-35-8843","A","Yangon","Normal","Male","Sports and travel",42.47,1,2.12,44.59,"2019-01-02","2025-03-16 16:57:00","Cash",42.47,4.7619047,2.12,5.7
"446-47-6729","C","Naypyitaw","Normal","Male","Fashion accessories",99.82,2,9.98,209.62,"2019-01-02","2025-03-16 18:09:00","Credit card",199.64,4.7619047,9.98,6.7
"446-47-6729","C","Naypyitaw","Normal","Male","Fashion accessories",99.82,2,9.98,209.62,"2019-01-02","2025-03-16 18:09:00","Credit card",199.64,4.7619047,9.98,6.7
"446-47-6729","C","Naypyitaw","Normal","Male","Fashion accessories",99.82,2,9.98,209.62,"2019-01-02","2025-03-16 18:09:00","Credit card",199.64,4.7619047,9.98,6.7
"446-47-6729","C","Naypyitaw","Normal","Male","Fashion accessories",99.82,2,9.98,209.62,"2019-01-02","2025-03-16 18:09:00","Credit card",199.64,4.7619047,9.98,6.7
"446-47-6729","C","Naypyitaw","Normal","Male","Fashion accessories",99.82,2,9.98,209.62,"2019-01-02","2025-03-16 18:09:00","Credit card",199.64,4.7619047,9.98,6.7
"446-47-6729","C","Naypyitaw","Normal","Male","Fashion accessories",99.82,2,9.98,209.62,"2019-01-02","2025-03-16 18:09:00","Credit card",199.64,4.7619047,9.98,6.7
"744-09-5786","B","Mandalay","Normal","Male","Electronic accessories",22.01,6,6.6,138.66,"2019-01-02","2025-03-16 18:50:00","Cash",132.06,4.7619047,6.6,7.6
"744-09-5786","B","Mandalay","Normal","Male","Electronic accessories",22.01,6,6.6,138.66,"2019-01-02","2025-03-16 18:50:00","Cash",132.06,4.7619047,6.6,7.6
"744-09-5786","B","Mandalay","Normal","Male","Electronic accessories",22.01,6,6.6,138.66,"2019-01-02","2025-03-16 18:50:00","Cash",132.06,4.7619047,6.6,7.6
"744-09-5786","B","Mandalay","Normal","Male","Electronic accessories",22.01,6,6.6,138.66,"2019-01-02","2025-03-16 18:50:00","Cash",132.06,4.7619047,6.6,7.6
"744-09-5786","B","Mandalay","Normal","Male","Electronic accessories",22.01,6,6.6,138.66,"2019-01-02","2025-03-16 18:50:00","Cash",132.06,4.7619047,6.6,7.6
"744-09-5786","B","Mandalay","Normal","Male","Electronic accessories",22.01,6,6.6,138.66,"2019-01-02","2025-03-16 18:50:00","Cash",132.06,4.7619047,6.6,7.6
"670-71-7306","B","Mandalay","Normal","Male","Sports and travel",44.63,6,13.38,281.16,"2019-01-02","2025-03-16 20:08:00","Credit card",267.78,4.7619047,13.38,5.1
"670-71-7306","B","Mandalay","Normal","Male","Sports and travel",44.63,6,13.38,281.16,"2019-01-02","2025-03-16 20:08:00","Credit card",267.78,4.7619047,13.38,5.1
"670-71-7306","B","Mandalay","Normal","Male","Sports and travel",44.63,6,13.38,281.16,"2019-01-02","2025-03-16 20:08:00","Credit card",267.78,4.7619047,13.38,5.1
"670-71-7306","B","Mandalay","Normal","Male","Sports and travel",44.63,6,13.38,281.16,"2019-01-02","2025-03-16 20:08:00","Credit card",267.78,4.7619047,13.38,5.1
"670-71-7306","B","Mandalay","Normal","Male","Sports and travel",44.63,6,13.38,281.16,"2019-01-02","2025-03-16 20:08:00","Credit card",267.78,4.7619047,13.38,5.1
"670-71-7306","B","Mandalay","Normal","Male","Sports and travel",44.63,6,13.38,281.16,"2019-01-02","2025-03-16 20:08:00","Credit card",267.78,4.7619047,13.38,5.1
"244-08-0162","B","Mandalay","Normal","Female","Health and beauty",34.21,10,17.1,359.2,"2019-01-02","2025-03-22 13:00:00","Cash",342.1,4.7619047,17.1,5.1
"244-08-0162","B","Mandalay","Normal","Female","Health and beauty",34.21,10,17.1,359.2,"2019-01-02","2025-03-22 13:00:00","Cash",342.1,4.7619047,17.1,5.1
"198-84-7132","B","Mandalay","Member","Male","Fashion accessories",40.61,9,18.27,383.76,"2019-01-02","2025-03-22 13:40:00","Cash",365.49,4.7619047,18.27,7
"198-84-7132","B","Mandalay","Member","Male","Fashion accessories",40.61,9,18.27,383.76,"2019-01-02","2025-03-22 13:40:00","Cash",365.49,4.7619047,18.27,7
"712-39-0363","A","Yangon","Member","Male","Food and beverages",41.66,6,12.49,262.45,"2019-01-02","2025-03-22 15:24:00","Ewallet",249.96,4.7619047,12.49,5.6
"712-39-0363","A","Yangon","Member","Male","Food and beverages",41.66,6,12.49,262.45,"2019-01-02","2025-03-22 15:24:00","Ewallet",249.96,4.7619047,12.49,5.6
"345-68-9016","C","Naypyitaw","Member","Female","Sports and travel",31.67,8,12.66,266.02,"2019-01-02","2025-03-22 16:19:00","Credit card",253.36,4.7619047,12.66,5.6
"345-68-9016","C","Naypyitaw","Member","Female","Sports and travel",31.67,8,12.66,266.02,"2019-01-02","2025-03-22 16:19:00","Credit card",253.36,4.7619047,12.66,5.6
"504-35-8843","A","Yangon","Normal","Male","Sports and travel",42.47,1,2.12,44.59,"2019-01-02","2025-03-22 16:57:00","Cash",42.47,4.7619047,2.12,5.7
"504-35-8843","A","Yangon","Normal","Male","Sports and travel",42.47,1,2.12,44.59,"2019-01-02","2025-03-22 16:57:00","Cash",42.47,4.7619047,2.12,5.7
"446-47-6729","C","Naypyitaw","Normal","Male","Fashion accessories",99.82,2,9.98,209.62,"2019-01-02","2025-03-22 18:09:00","Credit card",199.64,4.7619047,9.98,6.7
"446-47-6729","C","Naypyitaw","Normal","Male","Fashion accessories",99.82,2,9.98,209.62,"2019-01-02","2025-03-22 18:09:00","Credit card",199.64,4.7619047,9.98,6.7
"744-09-5786","B","Mandalay","Normal","Male","Electronic accessories",22.01,6,6.6,138.66,"2019-01-02","2025-03-22 18:50:00","Cash",132.06,4.7619047,6.6,7.6
"744-09-5786","B","Mandalay","Normal","Male","Electronic accessories",22.01,6,6.6,138.66,"2019-01-02","2025-03-22 18:50:00","Cash",132.06,4.7619047,6.6,7.6
"670-71-7306","B","Mandalay","Normal","Male","Sports and travel",44.63,6,13.38,281.16,"2019-01-02","2025-03-22 20:08:00","Credit card",267.78,4.7619047,13.38,5.1
"670-71-7306","B","Mandalay","Normal","Male","Sports and travel",44.63,6,13.38,281.16,"2019-01-02","2025-03-22 20:08:00","Credit card",267.78,4.7619047,13.38,5.1
